car_trip_id,transit_trip_id,car_trip_sequence,car_pos_sequence,car_destination_time,transit_trip_sequence,transit_pos_sequence,transit_destination_time,car_arrival_time_transit_stop,integration_distance,shared_distance,destinations_distance
6067391_2_2,6073597_1_2,1,1,2010-06-17 21:37:52.000000,1,3,2010-06-17 22:08:50.000001,2010-06-17 21:24:51.000000,2662.485,3285.642,15674.577
6067391_2_2,6073597_1_2,1,1,2010-06-17 21:39:24.000000,1,4,2010-06-17 22:10:50.000001,2010-06-17 21:25:59.999999,3029.334,3469.914,15674.577
6067391_2_2,6073597_1_2,1,1,2010-06-17 21:38:10.999999,1,5,2010-06-17 22:09:50.000001,2010-06-17 21:25:37.999999,2953.95,3059.965,15674.577
6067391_2_2,6073597_1_2,1,1,2010-06-17 21:40:57.000000,1,6,2010-06-17 22:11:50.000001,2010-06-17 21:27:25.000000,3218.893,3214.963,15674.577
6067391_2_2,6073597_1_2,1,1,2010-06-17 21:40:45.000000,1,7,2010-06-17 22:11:50.000001,2010-06-17 21:27:41.999999,3284.963,3148.893,15674.577
6067391_2_2,6073597_1_2,1,1,2010-06-17 21:40:45.000000,2,1,2010-06-17 22:11:50.000001,2010-06-17 21:27:41.999999,3284.963,3148.893,15674.577
6067391_2_2,6073597_1_2,1,1,2010-06-17 21:41:36.999999,2,2,2010-06-17 22:12:50.000001,2010-06-17 21:24:14.999999,2574.531,3855.379,15674.577
6067391_2_2,6073597_1_2,1,1,2010-06-17 21:40:50.000000,2,3,2010-06-17 22:11:50.000001,2010-06-17 21:21:51.999999,1772.709,4416.506,15674.577
6025261_2_3,6121712_2_1,1,1,2010-11-15 16:18:23.000003,2,9,2010-11-15 16:36:48.000000,2010-11-15 16:04:07.999999,8005.626,8432.765,11207.132
6025261_2_3,6121712_2_1,1,1,2010-11-15 16:14:29.999999,2,10,2010-11-15 16:32:48.000000,2010-11-15 16:01:22.000000,6652.787,8117.817,11207.132
6025261_2_3,6121712_2_1,1,1,2010-11-15 16:11:45.999999,2,11,2010-11-15 16:29:48.000000,2010-11-15 15:59:17.999998,5897.205,8081.88,11207.132
6025261_2_3,6121712_2_1,1,1,2010-11-15 16:10:42.000002,2,12,2010-11-15 16:28:48.000000,2010-11-15 15:59:20.000001,5801.062,7609.862,11207.132
6025261_2_3,6121712_2_1,1,1,2010-11-15 16:09:56.000000,2,13,2010-11-15 16:27:48.000000,2010-11-15 15:58:38.000000,6574.365,7158.981,11207.132
6025261_2_3,6121712_2_1,1,1,2010-11-15 16:10:49.000000,2,14,2010-11-15 16:28:48.000000,2010-11-15 15:58:43.999999,5225.392,7429.01,11207.132
6025261_2_3,6121712_2_1,1,1,2010-11-15 16:12:13.000000,2,15,2010-11-15 16:30:48.000000,2010-11-15 15:58:44.000001,5407.827,7920.274,11207.132
6025261_2_3,6125556_2_2,1,1,2010-11-15 16:18:54.000000,1,1,2010-11-15 16:33:33.000000,2010-11-15 15:55:09.000000,2478.138,15461.731,9724.252
6025261_2_3,6125556_2_2,1,1,2010-11-15 16:17:27.000000,1,3,2010-11-15 16:32:33.000000,2010-11-15 15:54:25.000000,2397.512,15392.723,9724.252
6025261_2_3,6125556_2_2,1,1,2010-11-15 16:16:28.000000,1,4,2010-11-15 16:31:33.000000,2010-11-15 15:54:50.000001,2355.956,15032.126,9724.252
6025261_2_3,6125556_2_2,1,1,2010-11-15 16:16:57.999999,1,5,2010-11-15 16:31:33.000000,2010-11-15 15:54:21.000002,2200.236,15084.412,9724.252
6025261_2_3,6125556_2_2,1,1,2010-11-15 16:15:29.999999,1,6,2010-11-15 16:30:33.000000,2010-11-15 15:54:24.000001,2227.452,14792.851,9724.252
6025261_2_3,6125556_2_2,1,1,2010-11-15 16:16:14.000000,1,7,2010-11-15 16:31:33.000000,2010-11-15 15:54:40.000000,2233.621,14934.75,9724.252
6025261_2_3,6125556_2_2,1,1,2010-11-15 16:16:14.000000,2,1,2010-11-15 16:31:33.000000,2010-11-15 15:54:40.000000,2233.621,14934.75,9724.252
6025261_2_3,6140510_2_2,1,1,2010-11-15 16:24:27.999999,1,1,2010-11-15 16:40:52.000001,2010-11-15 16:00:38.000000,3734.918,11844.17,9251.661
6025261_2_3,6140510_2_2,1,1,2010-11-15 16:26:02.000001,1,2,2010-11-15 16:42:52.000001,2010-11-15 16:00:21.000000,3521.738,11727.979,9251.661
6025261_2_3,6132400_1_2,1,1,2010-11-15 16:18:54.000000,1,1,2010-11-15 16:33:33.000000,2010-11-15 15:55:09.000000,2478.138,15461.731,9724.252
6025261_2_3,6132400_1_2,1,1,2010-11-15 16:17:27.000000,1,3,2010-11-15 16:32:33.000000,2010-11-15 15:54:25.000000,2397.512,15392.723,9724.252
6025261_2_3,6132400_1_2,1,1,2010-11-15 16:16:28.000000,1,4,2010-11-15 16:31:33.000000,2010-11-15 15:54:50.000001,2355.956,15032.126,9724.252
6025261_2_3,6132400_1_2,1,1,2010-11-15 16:16:57.999999,1,5,2010-11-15 16:31:33.000000,2010-11-15 15:54:21.000002,2200.236,15084.412,9724.252
6025261_2_3,6132400_1_2,1,1,2010-11-15 16:15:29.999999,1,6,2010-11-15 16:30:33.000000,2010-11-15 15:54:24.000001,2227.452,14792.851,9724.252
6025261_2_3,6132400_1_2,1,1,2010-11-15 16:16:14.000000,1,7,2010-11-15 16:31:33.000000,2010-11-15 15:54:40.000000,2233.621,14934.75,9724.252
6025261_2_3,6132400_1_2,1,1,2010-11-15 16:16:14.000000,2,1,2010-11-15 16:31:33.000000,2010-11-15 15:54:40.000000,2233.621,14934.75,9724.252
6025261_2_3,6129511_1_2,1,1,2010-11-15 16:24:27.999999,1,1,2010-11-15 16:40:52.000001,2010-11-15 16:00:38.000000,3734.918,11844.17,9251.661
6025261_2_3,6129511_1_2,1,1,2010-11-15 16:26:02.000001,1,2,2010-11-15 16:42:52.000001,2010-11-15 16:00:21.000000,3521.738,11727.979,9251.661
6025261_2_3,6128603_1_1,1,1,2010-11-15 16:18:23.000003,2,9,2010-11-15 16:36:48.000000,2010-11-15 16:04:07.999999,8005.626,8432.765,11207.132
6025261_2_3,6128603_1_1,1,1,2010-11-15 16:14:29.999999,2,10,2010-11-15 16:32:48.000000,2010-11-15 16:01:22.000000,6652.787,8117.817,11207.132
6025261_2_3,6128603_1_1,1,1,2010-11-15 16:11:45.999999,2,11,2010-11-15 16:29:48.000000,2010-11-15 15:59:17.999998,5897.205,8081.88,11207.132
6025261_2_3,6128603_1_1,1,1,2010-11-15 16:10:42.000002,2,12,2010-11-15 16:28:48.000000,2010-11-15 15:59:20.000001,5801.062,7609.862,11207.132
6025261_2_3,6128603_1_1,1,1,2010-11-15 16:09:56.000000,2,13,2010-11-15 16:27:48.000000,2010-11-15 15:58:38.000000,6574.365,7158.981,11207.132
6025261_2_3,6128603_1_1,1,1,2010-11-15 16:10:49.000000,2,14,2010-11-15 16:28:48.000000,2010-11-15 15:58:43.999999,5225.392,7429.01,11207.132
6025261_2_3,6128603_1_1,1,1,2010-11-15 16:12:13.000000,2,15,2010-11-15 16:30:48.000000,2010-11-15 15:58:44.000001,5407.827,7920.274,11207.132
6025261_2_3,6117956_4_2,1,1,2010-11-15 16:24:27.999999,1,1,2010-11-15 16:40:52.000001,2010-11-15 16:00:38.000000,3734.918,11844.17,9251.661
6025261_2_3,6117956_4_2,1,1,2010-11-15 16:26:02.000001,1,2,2010-11-15 16:42:52.000001,2010-11-15 16:00:21.000000,3521.738,11727.979,9251.661
6106747_1_4,6109535_1_2,1,1,2010-10-24 18:17:25.999999,1,1,2010-10-24 18:00:45.999999,2010-10-24 17:41:15.000000,7856.422,10348.726,8650.956
6106747_1_4,6109535_1_2,1,1,2010-10-24 18:17:25.999999,1,2,2010-10-24 18:00:29.000001,2010-10-24 17:41:01.000000,7757.887,10250.191,8650.956
6106747_1_4,6109535_1_2,1,1,2010-10-24 18:17:25.999999,1,3,2010-10-24 18:00:42.000001,2010-10-24 17:41:17.000001,7803.65,10332.564,8650.956
6106747_1_4,6109535_1_2,1,1,2010-10-24 18:17:25.999999,1,4,2010-10-24 18:00:06.000002,2010-10-24 17:40:53.000001,7632.582,10503.632,8650.956
6106747_1_4,6109535_1_2,1,1,2010-10-24 18:17:25.999999,1,5,2010-10-24 18:00:17.000000,2010-10-24 17:40:50.000000,7608.12,10528.094,8650.956
6106747_1_4,6109535_1_2,1,1,2010-10-24 18:17:25.999999,2,1,2010-10-24 18:00:17.000000,2010-10-24 17:40:50.000000,7608.12,10528.094,8650.956
6106747_1_4,6109535_1_2,1,1,2010-10-24 18:16:25.999999,2,2,2010-10-24 17:59:44.999998,2010-10-24 17:42:04.000001,7967.499,10744.011,8650.956
6106747_1_4,6109535_1_2,1,1,2010-10-24 18:14:25.999999,2,3,2010-10-24 17:57:34.999999,2010-10-24 17:41:07.000002,8580.859,10404.419,8650.956
6106747_1_4,6109535_1_2,1,1,2010-10-24 18:16:25.999999,2,4,2010-10-24 17:59:41.999999,2010-10-24 17:44:36.999999,10397.308,10866.216,8650.956
6106747_1_4,6109535_1_2,1,1,2010-10-24 18:17:25.999999,2,5,2010-10-24 18:00:26.999999,2010-10-24 17:46:00.999999,11168.874,10361.632,8650.956
6106747_1_4,6109535_1_2,1,1,2010-10-24 18:20:25.999999,2,6,2010-10-24 18:03:38.000000,2010-10-24 17:49:08.000001,12491.928,10810.318,8650.956
6106747_1_4,6109535_1_2,1,1,2010-10-24 18:18:25.999999,4,5,2010-10-24 18:01:21.000001,2010-10-24 17:47:55.999998,13616.037,5976.323,8650.956
6106747_1_4,6109535_1_2,1,1,2010-10-24 18:18:25.999999,4,6,2010-10-24 18:01:31.000000,2010-10-24 17:48:37.999999,13980.424,5685.188,8650.956
6106747_1_4,6109535_1_2,1,1,2010-10-24 18:18:25.999999,4,7,2010-10-24 18:01:47.000001,2010-10-24 17:49:38.000001,15045.649,5275.914,8650.956
6106747_1_4,6109535_1_2,1,1,2010-10-24 18:16:25.999999,4,8,2010-10-24 17:59:28.000000,2010-10-24 17:48:35.999999,15640.165,4716.287,8650.956
6106747_1_4,6109535_1_2,1,1,2010-10-24 18:15:25.999999,4,9,2010-10-24 17:58:50.000001,2010-10-24 17:48:31.999999,15587.316,3880.567,8650.956
6106747_1_4,6109535_1_2,1,1,2010-10-24 18:15:25.999999,4,10,2010-10-24 17:58:44.999999,2010-10-24 17:50:46.000000,16241.973,3266.686,8650.956
6106747_1_4,6109535_1_2,1,1,2010-10-24 18:16:25.999999,4,11,2010-10-24 17:59:33.000000,2010-10-24 17:52:30.000000,16844.508,2770.099,8650.956
6106747_1_4,6108905_1_2,1,1,2010-10-24 18:25:00.000001,2,4,2010-10-24 18:05:48.000001,2010-10-24 17:50:42.999999,12749.635,8093.2,8616.36
6106747_1_4,6108905_1_2,1,1,2010-10-24 18:27:00.000001,2,5,2010-10-24 18:07:27.000000,2010-10-24 17:49:16.000000,12506.032,8381.841,8616.36
6106747_1_4,6108905_1_2,1,1,2010-10-24 18:32:00.000001,2,6,2010-10-24 18:12:28.000000,2010-10-24 17:51:28.000000,13025.249,5983.994,8616.36
6106747_1_4,6108905_1_2,1,1,2010-10-24 18:31:00.000001,2,8,2010-10-24 18:11:36.999999,2010-10-24 17:49:32.000001,14564.34,4465.355,8616.36
6106747_1_4,6108905_1_2,1,1,2010-10-24 18:31:00.000001,2,9,2010-10-24 18:11:25.999999,2010-10-24 17:49:15.000000,14092.77,3869.758,8616.36
6106747_1_4,6108905_1_2,1,1,2010-10-24 18:32:00.000001,2,10,2010-10-24 18:12:11.999999,2010-10-24 17:47:55.999998,13616.037,3393.445,8616.36
6106747_1_4,6109652_1_2,1,1,2010-10-24 18:15:56.999998,2,7,2010-10-24 18:44:54.000000,2010-10-24 17:57:05.000001,19319.068,9687.598,25309.272
6094751_1_2,6120502_1_1,1,1,2010-10-02 13:43:34.000004,2,2,2010-10-02 13:31:35.000000,2010-10-02 13:22:36.999999,23537.742,6398.735,9491.988
6094751_1_2,6120502_1_1,1,1,2010-10-02 13:45:34.000004,2,3,2010-10-02 13:33:15.000000,2010-10-02 13:23:17.000002,23688.721,6549.714,9491.988
6094751_1_2,6120502_1_1,1,1,2010-10-02 13:46:34.000004,2,4,2010-10-02 13:34:02.000000,2010-10-02 13:23:37.000001,23961.568,6715.004,9491.988
6094751_1_2,6120502_1_1,1,1,2010-10-02 13:47:34.000004,2,5,2010-10-02 13:35:32.000001,2010-10-02 13:24:06.999999,24109.974,6863.41,9491.988
6094751_1_2,6120502_1_1,1,1,2010-10-02 13:47:34.000004,2,6,2010-10-02 13:35:42.000001,2010-10-02 13:24:16.999999,24197.569,6951.005,9491.988
6094751_1_2,6120502_1_1,1,1,2010-10-02 13:41:54.999998,2,16,2010-10-02 13:53:57.000000,2010-10-02 13:29:20.000000,26202.17,12115.664,9590.006
6094751_1_2,6117513_1_2,1,1,2010-10-02 13:49:55.000000,2,4,2010-10-02 14:18:59.000003,2010-10-02 13:29:02.000000,25350.487,19666.359,23997.567
6094751_1_2,6117513_1_2,1,1,2010-10-02 13:49:02.999999,2,5,2010-10-02 14:18:59.000003,2010-10-02 13:31:45.000000,24806.114,19057.745,23997.567
6094751_1_2,6117513_1_2,1,1,2010-10-02 13:47:37.000000,2,6,2010-10-02 14:16:59.000003,2010-10-02 13:28:54.999998,23966.634,19568.031,23997.567
6060253_2_3,6121832_2_2,1,1,2010-06-21 22:50:59.000001,2,3,2010-06-21 23:12:37.000000,2010-06-21 22:33:22.000000,2886.166,5839.719,8455.188
6060253_2_3,6121832_2_2,1,1,2010-06-21 22:49:35.999999,2,5,2010-06-21 23:11:37.000000,2010-06-21 22:31:28.000000,2867.628,5612.233,8455.188
6060253_2_3,6121832_2_2,1,1,2010-06-21 22:49:35.999999,3,1,2010-06-21 23:11:37.000000,2010-06-21 22:31:28.000000,2867.628,5612.233,8455.188
6060253_2_3,6121832_2_2,1,1,2010-06-21 22:49:42.000001,3,2,2010-06-21 23:11:37.000000,2010-06-21 22:31:06.999999,2800.745,5679.116,8455.188
6060253_2_3,6121832_2_2,1,1,2010-06-21 22:50:58.000001,3,3,2010-06-21 23:12:37.000000,2010-06-21 22:31:06.000001,2791.42,5688.441,8455.188
6060253_2_3,6121832_2_2,1,1,2010-06-21 22:52:58.000001,4,1,2010-06-21 23:14:37.000000,2010-06-21 22:31:06.000001,2791.42,5688.441,8455.188
6060253_2_3,6090916_3_2,1,1,2010-06-21 22:50:59.000001,2,3,2010-06-21 23:12:37.000000,2010-06-21 22:33:22.000000,2886.166,5839.719,8455.188
6060253_2_3,6090916_3_2,1,1,2010-06-21 22:49:35.999999,2,5,2010-06-21 23:11:37.000000,2010-06-21 22:31:28.000000,2867.628,5612.233,8455.188
6060253_2_3,6090916_3_2,1,1,2010-06-21 22:49:35.999999,3,1,2010-06-21 23:11:37.000000,2010-06-21 22:31:28.000000,2867.628,5612.233,8455.188
6060253_2_3,6090916_3_2,1,1,2010-06-21 22:49:42.000001,3,2,2010-06-21 23:11:37.000000,2010-06-21 22:31:06.999999,2800.745,5679.116,8455.188
6060253_2_3,6090916_3_2,1,1,2010-06-21 22:50:58.000001,3,3,2010-06-21 23:12:37.000000,2010-06-21 22:31:06.000001,2791.42,5688.441,8455.188
6060253_2_3,6090916_3_2,1,1,2010-06-21 22:52:58.000001,4,1,2010-06-21 23:14:37.000000,2010-06-21 22:31:06.000001,2791.42,5688.441,8455.188
6060253_2_3,6091379_1_2,1,1,2010-06-21 22:50:59.000001,2,3,2010-06-21 23:12:37.000000,2010-06-21 22:33:22.000000,2886.166,5839.719,8455.188
6060253_2_3,6091379_1_2,1,1,2010-06-21 22:49:35.999999,2,5,2010-06-21 23:11:37.000000,2010-06-21 22:31:28.000000,2867.628,5612.233,8455.188
6060253_2_3,6091379_1_2,1,1,2010-06-21 22:49:35.999999,3,1,2010-06-21 23:11:37.000000,2010-06-21 22:31:28.000000,2867.628,5612.233,8455.188
6060253_2_3,6091379_1_2,1,1,2010-06-21 22:49:42.000001,3,2,2010-06-21 23:11:37.000000,2010-06-21 22:31:06.999999,2800.745,5679.116,8455.188
6060253_2_3,6091379_1_2,1,1,2010-06-21 22:50:58.000001,3,3,2010-06-21 23:12:37.000000,2010-06-21 22:31:06.000001,2791.42,5688.441,8455.188
6060253_2_3,6091379_1_2,1,1,2010-06-21 22:52:58.000001,4,1,2010-06-21 23:14:37.000000,2010-06-21 22:31:06.000001,2791.42,5688.441,8455.188
6022080_2_6,6027450_1_2,1,1,2010-06-07 19:16:09.000002,1,1,2010-06-07 19:21:57.000000,2010-06-07 18:52:25.000000,2324.0,5294.605,1283.735
6022080_2_6,6027450_1_2,1,1,2010-06-07 19:12:45.000000,1,2,2010-06-07 19:17:57.000000,2010-06-07 18:50:29.999999,1619.118,5008.075,1283.735
6022080_2_6,6027450_1_2,1,1,2010-06-07 19:13:03.000000,1,3,2010-06-07 19:18:57.000000,2010-06-07 18:50:27.000000,1594.398,5032.795,1283.735
6022080_2_6,6027450_1_2,1,1,2010-06-07 19:13:03.000000,2,1,2010-06-07 19:18:57.000000,2010-06-07 18:50:27.000000,1594.398,5032.795,1283.735
6022080_2_6,6027450_1_2,1,1,2010-06-07 19:15:50.000000,2,2,2010-06-07 19:20:57.000000,2010-06-07 18:52:11.999999,1994.519,5730.667,1283.735
6022080_2_6,6027450_1_2,1,1,2010-06-07 19:14:12.000000,2,3,2010-06-07 19:19:57.000000,2010-06-07 18:53:06.999999,2465.551,5113.1,1283.735
6022080_2_6,6027450_1_2,1,1,2010-06-07 19:12:38.000001,2,4,2010-06-07 19:17:57.000000,2010-06-07 18:55:50.000000,3184.506,4075.957,1283.735
6022080_2_6,6027450_1_2,1,1,2010-06-07 19:11:52.000000,2,5,2010-06-07 19:16:57.000000,2010-06-07 18:59:50.000000,4126.759,2975.773,1283.735
6022080_2_6,6027450_1_2,1,1,2010-06-07 19:12:53.000000,2,6,2010-06-07 19:17:57.000000,2010-06-07 19:03:04.000000,4724.904,2374.091,1283.735
6022080_2_6,6031283_2_3,1,1,2010-06-07 19:10:13.000000,1,1,2010-06-07 19:38:41.000000,2010-06-07 18:55:24.000000,3059.973,3327.367,16980.533
6022080_2_6,6031283_2_3,1,1,2010-06-07 19:10:24.999999,1,2,2010-06-07 19:38:41.000000,2010-06-07 18:55:10.999999,2977.924,3409.416,16980.533
6022080_2_6,6031283_2_3,1,1,2010-06-07 19:10:24.999999,2,1,2010-06-07 19:38:41.000000,2010-06-07 18:55:10.999999,2977.924,3409.416,16980.533
6022080_2_6,6031283_2_3,1,1,2010-06-07 19:10:10.999999,2,2,2010-06-07 19:38:41.000000,2010-06-07 18:52:50.000000,2276.926,4033.075,16980.533
6022080_2_6,6070368_2_2,1,1,2010-06-07 19:11:07.000000,2,3,2010-06-07 19:34:49.000000,2010-06-07 19:01:03.999999,3624.858,1793.12,11779.444
6022080_2_6,6027444_2_2,1,1,2010-06-07 19:16:09.000002,1,1,2010-06-07 19:21:57.000000,2010-06-07 18:52:25.000000,2324.0,5294.605,1283.735
6022080_2_6,6027444_2_2,1,1,2010-06-07 19:12:45.000000,1,2,2010-06-07 19:17:57.000000,2010-06-07 18:50:29.999999,1619.118,5008.075,1283.735
6022080_2_6,6027444_2_2,1,1,2010-06-07 19:13:03.000000,1,3,2010-06-07 19:18:57.000000,2010-06-07 18:50:27.000000,1594.398,5032.795,1283.735
6022080_2_6,6027444_2_2,1,1,2010-06-07 19:13:03.000000,2,1,2010-06-07 19:18:57.000000,2010-06-07 18:50:27.000000,1594.398,5032.795,1283.735
6022080_2_6,6027444_2_2,1,1,2010-06-07 19:15:50.000000,2,2,2010-06-07 19:20:57.000000,2010-06-07 18:52:11.999999,1994.519,5730.667,1283.735
6022080_2_6,6027444_2_2,1,1,2010-06-07 19:14:12.000000,2,3,2010-06-07 19:19:57.000000,2010-06-07 18:53:06.999999,2465.551,5113.1,1283.735
6022080_2_6,6027444_2_2,1,1,2010-06-07 19:12:38.000001,2,4,2010-06-07 19:17:57.000000,2010-06-07 18:55:50.000000,3184.506,4075.957,1283.735
6022080_2_6,6027444_2_2,1,1,2010-06-07 19:11:52.000000,2,5,2010-06-07 19:16:57.000000,2010-06-07 18:59:50.000000,4126.759,2975.773,1283.735
6022080_2_6,6027444_2_2,1,1,2010-06-07 19:12:53.000000,2,6,2010-06-07 19:17:57.000000,2010-06-07 19:03:04.000000,4724.904,2374.091,1283.735
6022080_2_6,6119023_2_3,1,1,2010-06-07 19:10:13.000000,1,1,2010-06-07 19:38:41.000000,2010-06-07 18:55:24.000000,3059.973,3327.367,16980.533
6022080_2_6,6119023_2_3,1,1,2010-06-07 19:10:24.999999,1,2,2010-06-07 19:38:41.000000,2010-06-07 18:55:10.999999,2977.924,3409.416,16980.533
6022080_2_6,6119023_2_3,1,1,2010-06-07 19:10:24.999999,2,1,2010-06-07 19:38:41.000000,2010-06-07 18:55:10.999999,2977.924,3409.416,16980.533
6022080_2_6,6119023_2_3,1,1,2010-06-07 19:10:10.999999,2,2,2010-06-07 19:38:41.000000,2010-06-07 18:52:50.000000,2276.926,4033.075,16980.533
6022080_2_6,6068834_1_2,1,1,2010-06-07 19:15:20.000000,2,4,2010-06-07 18:56:48.000000,2010-06-07 18:52:11.999999,1994.519,1048.002,4290.085
6022080_2_6,6068834_1_2,1,1,2010-06-07 19:15:20.000000,2,5,2010-06-07 18:56:40.000000,2010-06-07 18:53:06.999999,2465.551,750.878,4290.085
6022080_2_6,6068834_1_2,1,1,2010-06-07 19:15:20.000000,3,1,2010-06-07 18:56:40.000000,2010-06-07 18:53:06.999999,2465.551,750.877,4290.085
6022080_2_6,6068834_1_2,1,1,2010-06-07 19:14:20.000000,3,2,2010-06-07 18:55:18.000000,2010-06-07 18:52:28.000000,2369.923,674.084,4290.085
6022080_2_6,6068834_1_2,1,1,2010-06-07 19:16:20.000000,3,3,2010-06-07 18:57:58.000000,2010-06-07 18:51:48.000000,2096.466,947.541,4290.085
6022080_2_6,6031890_1_2,1,1,2010-06-07 19:11:07.000000,2,3,2010-06-07 19:34:49.000000,2010-06-07 19:01:03.999999,3624.858,1793.12,11779.444
6022080_2_6,6068768_2_2,1,1,2010-06-07 19:15:20.000000,2,4,2010-06-07 18:56:48.000000,2010-06-07 18:52:11.999999,1994.519,1048.002,4290.085
6022080_2_6,6068768_2_2,1,1,2010-06-07 19:15:20.000000,2,5,2010-06-07 18:56:40.000000,2010-06-07 18:53:06.999999,2465.551,750.878,4290.085
6022080_2_6,6068768_2_2,1,1,2010-06-07 19:15:20.000000,3,1,2010-06-07 18:56:40.000000,2010-06-07 18:53:06.999999,2465.551,750.877,4290.085
6022080_2_6,6068768_2_2,1,1,2010-06-07 19:14:20.000000,3,2,2010-06-07 18:55:18.000000,2010-06-07 18:52:28.000000,2369.923,674.084,4290.085
6022080_2_6,6068768_2_2,1,1,2010-06-07 19:16:20.000000,3,3,2010-06-07 18:57:58.000000,2010-06-07 18:51:48.000000,2096.466,947.541,4290.085
6022080_2_6,6067497_1_2,1,1,2010-06-07 19:14:04.999999,1,1,2010-06-07 19:30:40.999999,2010-06-07 19:03:31.999999,4791.058,2223.424,3750.93
6022080_2_6,6067497_1_2,1,1,2010-06-07 19:13:36.999999,1,2,2010-06-07 19:29:40.999999,2010-06-07 19:03:44.000001,4860.883,2153.599,3750.93
6022080_2_6,6067497_1_2,1,1,2010-06-07 19:14:22.000000,1,3,2010-06-07 19:30:40.999999,2010-06-07 19:04:09.000000,4901.163,2113.319,3750.93
6022080_2_6,6067497_1_2,1,1,2010-06-07 19:12:51.000000,1,4,2010-06-07 19:28:40.999999,2010-06-07 19:03:30.000000,5004.868,2060.728,3750.93
6022080_2_6,6067497_1_2,1,1,2010-06-07 19:12:04.999999,1,5,2010-06-07 19:28:40.999999,2010-06-07 19:03:07.999999,4759.211,2186.735,3750.93
6022080_2_6,6067497_1_2,1,1,2010-06-07 19:12:04.999999,2,1,2010-06-07 19:28:40.999999,2010-06-07 19:03:07.999999,4759.211,2186.735,3750.93
6022080_2_6,6067497_1_2,1,1,2010-06-07 19:08:04.999999,2,2,2010-06-07 19:24:40.999999,2010-06-07 19:01:41.000000,4204.634,2115.535,3750.93
6022080_2_6,6067497_1_2,1,1,2010-06-07 19:07:25.999999,2,3,2010-06-07 19:23:40.999999,2010-06-07 19:01:08.000000,3598.317,1614.335,3750.93
6022080_2_6,6067497_1_2,1,1,2010-06-07 19:07:25.999998,3,1,2010-06-07 19:23:40.999999,2010-06-07 19:01:08.000000,3598.317,1614.334,3750.93
6022080_2_6,6067497_1_2,1,1,2010-06-07 19:06:27.000001,3,2,2010-06-07 19:22:40.999999,2010-06-07 19:00:52.000000,3597.36,1615.292,3750.93
6022080_2_6,6067497_1_2,1,1,2010-06-07 19:06:43.000001,3,3,2010-06-07 19:22:40.999999,2010-06-07 19:00:46.000000,3587.25,1625.402,3750.93
6022080_2_6,6067497_1_2,1,1,2010-06-07 19:08:09.000001,3,4,2010-06-07 19:24:40.999999,2010-06-07 19:00:57.000001,3610.663,1807.315,3750.93
6022080_2_6,6067497_1_2,1,1,2010-06-07 19:09:07.000000,3,5,2010-06-07 19:25:40.999999,2010-06-07 19:01:03.999999,3624.858,1793.12,3750.93
6022080_2_6,6067497_1_2,1,1,2010-06-07 19:09:07.000000,4,1,2010-06-07 19:25:40.999999,2010-06-07 19:01:03.999999,3624.858,1793.12,3750.93
6022080_2_6,6067497_1_2,1,1,2010-06-07 19:17:55.999999,4,2,2010-06-07 19:02:13.000001,2010-06-07 18:56:56.000000,2931.906,1411.142,3427.629
6022080_2_6,6067497_1_2,1,1,2010-06-07 19:15:55.999999,4,3,2010-06-07 19:00:09.999999,2010-06-07 18:55:01.000000,2524.734,1166.28,3427.629
6022080_2_6,6067497_1_2,1,1,2010-06-07 19:12:55.999999,4,4,2010-06-07 18:57:06.000000,2010-06-07 18:53:03.000000,2142.811,921.833,3427.629
6022080_2_6,6067497_1_2,1,1,2010-06-07 19:12:55.999999,5,1,2010-06-07 18:57:05.999999,2010-06-07 18:53:03.000000,2142.811,921.832,3427.629
6022080_2_6,6067497_1_2,1,1,2010-06-07 19:10:55.999999,5,2,2010-06-07 18:55:21.000000,2010-06-07 18:53:12.000000,2176.888,569.174,3427.629
6022080_2_6,6067497_1_2,1,1,2010-06-07 19:15:55.999999,5,3,2010-06-07 19:00:09.000000,2010-06-07 18:53:44.000000,1561.634,39.122,3427.629
6022080_2_6,6024496_1_2,1,1,2010-06-07 19:08:30.999999,2,2,2010-06-07 19:31:20.000000,2010-06-07 18:49:09.000000,1181.591,9231.707,7568.702
6022080_2_6,6024496_1_2,1,1,2010-06-07 19:07:52.000000,2,3,2010-06-07 19:30:20.000000,2010-06-07 18:49:30.999999,1207.106,4077.56,7568.702
6022080_2_6,6024496_1_2,1,1,2010-06-07 19:09:07.000000,2,4,2010-06-07 19:32:20.000000,2010-06-07 19:01:03.999999,3624.858,1793.12,7568.702
6022080_2_6,6021956_1_2,1,1,2010-06-07 19:11:26.999999,1,1,2010-06-07 19:27:30.000000,2010-06-07 18:57:10.000000,3377.421,3446.833,5814.973
6022080_2_6,6021956_1_2,1,1,2010-06-07 19:10:47.000000,1,2,2010-06-07 19:26:30.000000,2010-06-07 18:57:16.000000,3259.621,3172.985,5814.973
6022080_2_6,6021956_1_2,1,1,2010-06-07 19:09:55.000001,1,3,2010-06-07 19:25:30.000000,2010-06-07 18:59:59.999999,3831.421,2824.493,5814.973
6022080_2_6,6021956_1_2,1,1,2010-06-07 19:09:55.000001,2,1,2010-06-07 19:25:30.000000,2010-06-07 18:59:59.999999,3831.421,2824.493,5814.973
